,Season,Season Name,Name,Age,Hometown,Profession,Finish,Premiering Date,Finale Date,text
66,5,Survivor: Thailand,Jed Hildebrand,25,"Dallas, TX",Dental Student,14th,"September 19, 2002","December 19, 2002","Jed Hildebrand finishes 14th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Jed Hildebrand is 25 years old from Dallas, TX and works as Dental Student. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
67,5,Survivor: Thailand,Ghandia Johnson,33,"Denver, CO",Legal Secretary,13th,"September 19, 2002","December 19, 2002","Ghandia Johnson finishes 13th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Ghandia Johnson is 33 years old from Denver, CO and works as Legal Secretary. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
68,5,Survivor: Thailand,Stephanie Dill,29,"Fayetteville, AR",Firefighter,12th,"September 19, 2002","December 19, 2002","Stephanie Dill finishes 12th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Stephanie Dill is 29 years old from Fayetteville, AR and works as Firefighter. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
69,5,Survivor: Thailand,"Robert ""Robb"" Zbacnik",23,"Scottsdale, AZ",Bartender,11th,"September 19, 2002","December 19, 2002","Robert ""Robb"" Zbacnik finishes 11th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Robert ""Robb"" Zbacnik is 23 years old from Scottsdale, AZ and works as Bartender. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
70,5,Survivor: Thailand,Shii Ann Huang,28,"New York, NY",Executive Recruiter,10th,"September 19, 2002","December 19, 2002","Shii Ann Huang finishes 10th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Shii Ann Huang is 28 years old from New York, NY and works as Executive Recruiter. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
71,5,Survivor: Thailand,Erin Collins,26,"Austin, TX",Real Estate Agent,9th,"September 19, 2002","December 19, 2002","Erin Collins finishes 9th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Erin Collins is 26 years old from Austin, TX and works as Real Estate Agent. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
72,5,Survivor: Thailand,"Kenneth ""Ken"" Stafford",30,"Brooklyn, NY",Police Officer,8th,"September 19, 2002","December 19, 2002","Kenneth ""Ken"" Stafford finishes 8th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Kenneth ""Ken"" Stafford is 30 years old from Brooklyn, NY and works as Police Officer. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
73,5,Survivor: Thailand,Penny Ramsey,27,"Plano, TX",Pharmaceutical Saleswoman,7th,"September 19, 2002","December 19, 2002","Penny Ramsey finishes 7th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Penny Ramsey is 27 years old from Plano, TX and works as Pharmaceutical Saleswoman. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
74,5,Survivor: Thailand,Jake Billingsley,61,"McKinney, TX",Land Broker,6th,"September 19, 2002","December 19, 2002","Jake Billingsley finishes 6th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Jake Billingsley is 61 years old from McKinney, TX and works as Land Broker. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
75,5,Survivor: Thailand,"Ted Rogers, Jr.",37,"Durham, NC",Software Developer,5th,"September 19, 2002","December 19, 2002","Ted Rogers, Jr. finishes 5th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Ted Rogers, Jr. is 37 years old from Durham, NC and works as Software Developer. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
76,5,Survivor: Thailand,Helen Glover,47,"Middletown, RI",Navy Swim Instructor,4th,"September 19, 2002","December 19, 2002","Helen Glover finishes 4th in  USA Survivor Season 5 titled Survivor: Thailand, 
    Helen Glover is 47 years old from Middletown, RI and works as Navy Swim Instructor. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
77,5,Survivor: Thailand,Jan Gentry,53,"Tampa, FL",Teacher,3rd,"September 19, 2002","December 19, 2002","Jan Gentry finishes 3rd in  USA Survivor Season 5 titled Survivor: Thailand, 
    Jan Gentry is 53 years old from Tampa, FL and works as Teacher. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
78,5,Survivor: Thailand,Clay Jordan,46,"Monroe, LA",Restaurant Owner,Runner-up,"September 19, 2002","December 19, 2002","Clay Jordan finishes Runner-up in  USA Survivor Season 5 titled Survivor: Thailand, 
    Clay Jordan is 46 years old from Monroe, LA and works as Restaurant Owner. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
79,5,Survivor: Thailand,Brian Heidik,34,"Quartz Hill, CA",Used Car Salesman,Winner,"September 19, 2002","December 19, 2002","Brian Heidik is a Winner of  USA Survivor Season 5 titled Survivor: Thailand, 
    Brian Heidik is 34 years old from Quartz Hill, CA and works as Used Car Salesman. 
    Season 5 titled Survivor: Thailand aired during September 19, 2002 and December 19, 2002
    "
80,6,Survivor: The Amazon,Ryan Aiken,23,"Ellicott City, MD",Model,16th,"February 13, 2003","May 11, 2003","Ryan Aiken finishes 16th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Ryan Aiken is 23 years old from Ellicott City, MD and works as Model. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
81,6,Survivor: The Amazon,Janet Koth,47,"Manchester, MO",Homemaker,15th,"February 13, 2003","May 11, 2003","Janet Koth finishes 15th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Janet Koth is 47 years old from Manchester, MO and works as Homemaker. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
82,6,Survivor: The Amazon,Daniel Lue,27,"Houston, TX",Tax Accountant,14th,"February 13, 2003","May 11, 2003","Daniel Lue finishes 14th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Daniel Lue is 27 years old from Houston, TX and works as Tax Accountant. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
83,6,Survivor: The Amazon,JoAnna Ward,31,"Orangeburg, SC",Guidance Counselor,13th,"February 13, 2003","May 11, 2003","JoAnna Ward finishes 13th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    JoAnna Ward is 31 years old from Orangeburg, SC and works as Guidance Counselor. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
84,6,Survivor: The Amazon,Jeanne Hebert,41,"North Attleborough, MA",Marketing Director,12th,"February 13, 2003","May 11, 2003","Jeanne Hebert finishes 12th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Jeanne Hebert is 41 years old from North Attleborough, MA and works as Marketing Director. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
85,6,Survivor: The Amazon,Shawna Mitchell,23,"Redwood City, CA",Retail Saleswoman,11th,"February 13, 2003","May 11, 2003","Shawna Mitchell finishes 11th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Shawna Mitchell is 23 years old from Redwood City, CA and works as Retail Saleswoman. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
86,6,Survivor: The Amazon,Roger Sexton,56,"Valencia, CA",Construction Company Vice President,10th,"February 13, 2003","May 11, 2003","Roger Sexton finishes 10th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Roger Sexton is 56 years old from Valencia, CA and works as Construction Company Vice President. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
87,6,Survivor: The Amazon,Dave Johnson,24,"Pasadena, CA",Rocket Scientist,9th,"February 13, 2003","May 11, 2003","Dave Johnson finishes 9th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Dave Johnson is 24 years old from Pasadena, CA and works as Rocket Scientist. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
88,6,Survivor: The Amazon,Deena Bennett,35,"Riverside, CA",Deputy District Attorney,8th,"February 13, 2003","May 11, 2003","Deena Bennett finishes 8th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Deena Bennett is 35 years old from Riverside, CA and works as Deputy District Attorney. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
89,6,Survivor: The Amazon,Alex Bell,32,"Los Angeles, CA",Triathlon Coach,7th,"February 13, 2003","May 11, 2003","Alex Bell finishes 7th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Alex Bell is 32 years old from Los Angeles, CA and works as Triathlon Coach. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
90,6,Survivor: The Amazon,Christy Smith,24,"Basalt, CO",Children's Adventure Guide,6th,"February 13, 2003","May 11, 2003","Christy Smith finishes 6th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Christy Smith is 24 years old from Basalt, CO and works as Children's Adventure Guide. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
91,6,Survivor: The Amazon,Heidi Strobel,24,"Jefferson City, MO",Gym Teacher,5th,"February 13, 2003","May 11, 2003","Heidi Strobel finishes 5th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Heidi Strobel is 24 years old from Jefferson City, MO and works as Gym Teacher. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
92,6,Survivor: The Amazon,Butch Lockley,50,"Olney, IL",School Principal,4th,"February 13, 2003","May 11, 2003","Butch Lockley finishes 4th in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Butch Lockley is 50 years old from Olney, IL and works as School Principal. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
93,6,Survivor: The Amazon,Rob Cesternino,24,"Wantagh, NY",Computer Projects Coordinator,3rd,"February 13, 2003","May 11, 2003","Rob Cesternino finishes 3rd in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Rob Cesternino is 24 years old from Wantagh, NY and works as Computer Projects Coordinator. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
94,6,Survivor: The Amazon,Matthew von Ertfelda,33,"Washington, D.C.",Restaurant Designer,Runner-up,"February 13, 2003","May 11, 2003","Matthew von Ertfelda finishes Runner-up in  USA Survivor Season 6 titled Survivor: The Amazon, 
    Matthew von Ertfelda is 33 years old from Washington, D.C. and works as Restaurant Designer. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
95,6,Survivor: The Amazon,Jenna Morasca,21,"Pittsburgh, PA",Swimsuit Model,Winner,"February 13, 2003","May 11, 2003","Jenna Morasca is a Winner of  USA Survivor Season 6 titled Survivor: The Amazon, 
    Jenna Morasca is 21 years old from Pittsburgh, PA and works as Swimsuit Model. 
    Season 6 titled Survivor: The Amazon aired during February 13, 2003 and May 11, 2003
    "
96,7,Survivor: Pearl Islands,Nicole Delma,24,"Hermosa Beach, CA",Massage Therapist,16th,"September 18, 2003","December 14, 2003","Nicole Delma finishes 16th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Nicole Delma is 24 years old from Hermosa Beach, CA and works as Massage Therapist. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
97,7,Survivor: Pearl Islands,Ryan Shoulders,23,"Clarksville, TN",Produce Clerk,15th,"September 18, 2003","December 14, 2003","Ryan Shoulders finishes 15th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Ryan Shoulders is 23 years old from Clarksville, TN and works as Produce Clerk. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
98,7,Survivor: Pearl Islands,Michelle Tesauro,22,"Pittstown, NJ",Student,14th,"September 18, 2003","December 14, 2003","Michelle Tesauro finishes 14th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Michelle Tesauro is 22 years old from Pittstown, NJ and works as Student. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
99,7,Survivor: Pearl Islands,Trish Dunn,42,"Annapolis, MD",Sales Executive,13th,"September 18, 2003","December 14, 2003","Trish Dunn finishes 13th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Trish Dunn is 42 years old from Annapolis, MD and works as Sales Executive. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
100,7,Survivor: Pearl Islands,Shawn Cohen,28,"New York, NY",Advertising Salesman,12th,"September 18, 2003","December 14, 2003","Shawn Cohen finishes 12th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Shawn Cohen is 28 years old from New York, NY and works as Advertising Salesman. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
101,7,Survivor: Pearl Islands,Osten Taylor,27,"Boston, MA",Equity Trade Manager,11th,"September 18, 2003","December 14, 2003","Osten Taylor finishes 11th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Osten Taylor is 27 years old from Boston, MA and works as Equity Trade Manager. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
102,7,Survivor: Pearl Islands,Andrew Savage,40,"Chicago, IL",Attorney,10th,"September 18, 2003","December 14, 2003","Andrew Savage finishes 10th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Andrew Savage is 40 years old from Chicago, IL and works as Attorney. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
103,7,Survivor: Pearl Islands,Ryan Opray,31,"Los Gatos, CA",Electrician,9th,"September 18, 2003","December 14, 2003","Ryan Opray finishes 9th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Ryan Opray is 31 years old from Los Gatos, CA and works as Electrician. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
104,7,Survivor: Pearl Islands,Rupert Boneham,39,"Indianapolis, IN",Troubled Teens Mentor,8th,"September 18, 2003","December 14, 2003","Rupert Boneham finishes 8th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Rupert Boneham is 39 years old from Indianapolis, IN and works as Troubled Teens Mentor. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
105,7,Survivor: Pearl Islands,Tijuana Bradley,27,"St. Louis, MO",Pharmaceutical Saleswoman,7th,"September 18, 2003","December 14, 2003","Tijuana Bradley finishes 7th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Tijuana Bradley is 27 years old from St. Louis, MO and works as Pharmaceutical Saleswoman. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
106,7,Survivor: Pearl Islands,Christa Hastie,24,"Los Angeles, CA",Computer Programmer,6th,"September 18, 2003","December 14, 2003","Christa Hastie finishes 6th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Christa Hastie is 24 years old from Los Angeles, CA and works as Computer Programmer. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
107,7,Survivor: Pearl Islands,Burton Roberts,31,"San Francisco, CA",Marketing Executive,5th,"September 18, 2003","December 14, 2003","Burton Roberts finishes 5th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Burton Roberts is 31 years old from San Francisco, CA and works as Marketing Executive. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
108,7,Survivor: Pearl Islands,Darrah Johnson,22,"Liberty, MS",Mortician,4th,"September 18, 2003","December 14, 2003","Darrah Johnson finishes 4th in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Darrah Johnson is 22 years old from Liberty, MS and works as Mortician. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
109,7,Survivor: Pearl Islands,"Jon ""Jonny Fairplay"" Dalton",29,"Danville, VA",Art Consultant,3rd,"September 18, 2003","December 14, 2003","Jon ""Jonny Fairplay"" Dalton finishes 3rd in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Jon ""Jonny Fairplay"" Dalton is 29 years old from Danville, VA and works as Art Consultant. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
110,7,Survivor: Pearl Islands,Lillian Morris,51,"Cincinnati, OH",Scoutmaster,Runner-up,"September 18, 2003","December 14, 2003","Lillian Morris finishes Runner-up in  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Lillian Morris is 51 years old from Cincinnati, OH and works as Scoutmaster. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
111,7,Survivor: Pearl Islands,Sandra Diaz-Twine,29,"Fort Lewis, WA",Office Assistant,Winner,"September 18, 2003","December 14, 2003","Sandra Diaz-Twine is a Winner of  USA Survivor Season 7 titled Survivor: Pearl Islands, 
    Sandra Diaz-Twine is 29 years old from Fort Lewis, WA and works as Office Assistant. 
    Season 7 titled Survivor: Pearl Islands aired during September 18, 2003 and December 14, 2003
    "
112,8,Survivor: All-Stars,Tina Wesson,42,"Knoxville, TN",Motivational Speaker,18th,"February 1, 2004","May 9, 2004","Tina Wesson finishes 18th in  USA Survivor Season 8 titled Survivor: All-Stars, 
    Tina Wesson is 42 years old from Knoxville, TN and works as Motivational Speaker. 
    Season 8 titled Survivor: All-Stars aired during February 1, 2004 and May 9, 2004
    "
113,8,Survivor: All-Stars,Rudy Boesch,75,"Virginia Beach, VA",Retired Navy Seal,17th,"February 1, 2004","May 9, 2004","Rudy Boesch finishes 17th in  USA Survivor Season 8 titled Survivor: All-Stars, 
    Rudy Boesch is 75 years old from Virginia Beach, VA and works as Retired Navy Seal. 
    Season 8 titled Survivor: All-Stars aired during February 1, 2004 and May 9, 2004
    "
114,8,Survivor: All-Stars,Jenna Morasca,22,"Pittsburgh, PA",Swimsuit Model,16th,"February 1, 2004","May 9, 2004","Jenna Morasca finishes 16th in  USA Survivor Season 8 titled Survivor: All-Stars, 
    Jenna Morasca is 22 years old from Pittsburgh, PA and works as Swimsuit Model. 
    Season 8 titled Survivor: All-Stars aired during February 1, 2004 and May 9, 2004
    "
